Realization;FOPR_SIM;FWCT_SIM;WBT_SIM;FPR_SIM
89;0.9069625579755375;0.5933970102269962;4.053964519984168;0.004012933890782586
90;0.39414308918037505;0.37417997251218477;0.8535631321761767;0.0016220782976495067
91;0.0;0.0;0.0;0.0
92;0.0;0.0;0.0;0.0
93;0.4956031951482541;0.43823810708625544;1.3244982996077168;0.004063635862323472
94;0.0;0.0;0.0;0.0
95;0.8725137123944285;0.5571383461220824;1.8811199920482564;0.00697709907743796
96;0.5856406152631994;0.40773642745876854;1.4716617370750615;0.0003969345809337991
97;0.40818281815896257;0.32991411855756514;1.1478929180046553;0.0010788049259070108
98;0.0;0.0;0.0;0.0
99;0.0;0.0;0.0;0.0
