ENSEMBLE,REAL,RELPERM:EG,RELPERM:EO,RELPERM:EOG,RELPERM:EW,RELPERM:KRGEND,RELPERM:KROEND,RELPERM:KRWEND,RELPERM:LG,RELPERM:LO,RELPERM:LOG,RELPERM:LW,RELPERM:SGCR,RELPERM:SORG,RELPERM:SORW,RELPERM:SWCR,RELPERM:SWL,RELPERM:TG,RELPERM:TO,RELPERM:TOG,RELPERM:TW,EG,EO,EOG,EW,KRGEND,KRWEND,LG,LO,LOG,LW,SGCR,SORG,SORW,SWCR,SWL,TG,TO,TOG,TW
14_r04_run3_0_iter-1,90,1,2.3971,1,1.30619,0.6,0.290745,0.436933,1,4.44675,1,1.21772,0.05,0.1,0.490406,0.1843,0.1843,1,5.5303,1,11.6587,1,2.3971,1,1.30619,0.6,0.436933,1,4.44675,1,1.21772,0.05,0.1,0.490406,0.1843,0.1843,1,5.5303,1,11.6587
14_r04_run3_0_iter-1,93,1,6.96343,1,8.67353,0.6,0.511638,0.542055,1,4.98057,1,7.03082,0.05,0.1,0.198589,0.1843,0.1843,1,7.97198,1,8.79577,1,6.96343,1,8.67353,0.6,0.542055,1,4.98057,1,7.03082,0.05,0.1,0.198589,0.1843,0.1843,1,7.97198,1,8.79577
14_r04_run3_0_iter-1,95,1,0.710306,1,8.87424,0.6,0.958933,0.319359,1,5.64118,1,6.86859,0.05,0.1,0.445113,0.1843,0.1843,1,10.1635,1,7.80996,1,0.710306,1,8.87424,0.6,0.319359,1,5.64118,1,6.86859,0.05,0.1,0.445113,0.1843,0.1843,1,10.1635,1,7.80996
14_r04_run3_0_iter-1,96,1,6.44134,1,5.29872,0.6,0.868593,0.78023,1,7.28933,1,7.42396,0.05,0.1,0.301228,0.1843,0.1843,1,12.1844,1,5.09084,1,6.44134,1,5.29872,0.6,0.78023,1,7.28933,1,7.42396,0.05,0.1,0.301228,0.1843,0.1843,1,12.1844,1,5.09084
14_r04_run3_0_iter-1,97,1,7.88298,1,13.2121,0.6,0.243494,0.494801,1,1.64024,1,6.69984,0.05,0.1,0.43891,0.1843,0.1843,1,0.433001,1,9.54921,1,7.88298,1,13.2121,0.6,0.494801,1,1.64024,1,6.69984,0.05,0.1,0.43891,0.1843,0.1843,1,0.433001,1,9.54921
14_r04_run3_0_iter-2,0,1,11.5689,1,12.6132,0.6,0.123116,0.794437,1,0.735846,1,5.02427,0.05,0.1,0.0134637,0.1843,0.1843,1,8.95277,1,5.84659,1,11.5689,1,12.6132,0.6,0.794437,1,0.735846,1,5.02427,0.05,0.1,0.0134637,0.1843,0.1843,1,8.95277,1,5.84659
14_r04_run3_0_iter-2,3,1,13.9288,1,9.92243,0.6,0.75584,0.94797,1,8.80931,1,3.00352,0.05,0.1,0.296479,0.1843,0.1843,1,4.98878,1,12.5695,1,13.9288,1,9.92243,0.6,0.94797,1,8.80931,1,3.00352,0.05,0.1,0.296479,0.1843,0.1843,1,4.98878,1,12.5695
14_r04_run3_0_iter-2,4,1,4.41533,1,2.49392,0.6,0.194335,0.911771,1,3.61518,1,4.18126,0.05,0.1,0.218961,0.1843,0.1843,1,6.2105,1,13.3148,1,4.41533,1,2.49392,0.6,0.911771,1,3.61518,1,4.18126,0.05,0.1,0.218961,0.1843,0.1843,1,6.2105,1,13.3148
14_r04_run3_0_iter-2,6,1,3.13817,1,7.75122,0.6,0.170168,0.43608,1,9.4282,1,1.38039,0.05,0.1,0.42141,0.1843,0.1843,1,0.223978,1,10.5216,1,3.13817,1,7.75122,0.6,0.43608,1,9.4282,1,1.38039,0.05,0.1,0.42141,0.1843,0.1843,1,0.223978,1,10.5216
14_r04_run3_0_iter-2,8,1,12.1571,1,9.50053,0.6,0.141373,0.661398,1,6.51839,1,9.25872,0.05,0.1,0.048369,0.1843,0.1843,1,8.70722,1,12.909,1,12.1571,1,9.50053,0.6,0.661398,1,6.51839,1,9.25872,0.05,0.1,0.048369,0.1843,0.1843,1,8.70722,1,12.909
14_r04_run3_0_iter-2,9,1,13.0817,1,14.5696,0.6,0.207789,0.850162,1,0.838412,1,3.94205,0.05,0.1,0.0999497,0.1843,0.1843,1,8.03122,1,9.89845,1,13.0817,1,14.5696,0.6,0.850162,1,0.838412,1,3.94205,0.05,0.1,0.0999497,0.1843,0.1843,1,8.03122,1,9.89845
14_r04_run3_0_iter-2,11,1,12.1501,1,2.48499,0.6,0.212284,0.654378,1,2.47895,1,2.02667,0.05,0.1,0.451369,0.1843,0.1843,1,11.401,1,1.75376,1,12.1501,1,2.48499,0.6,0.654378,1,2.47895,1,2.02667,0.05,0.1,0.451369,0.1843,0.1843,1,11.401,1,1.75376
14_r04_run3_0_iter-2,12,1,6.96208,1,1.44591,0.6,0.125357,0.599639,1,10.2711,1,3.42798,0.05,0.1,0.156485,0.1843,0.1843,1,12.0236,1,5.00515,1,6.96208,1,1.44591,0.6,0.599639,1,10.2711,1,3.42798,0.05,0.1,0.156485,0.1843,0.1843,1,12.0236,1,5.00515
14_r04_run3_0_iter-2,14,1,10.0191,1,5.34251,0.6,0.392871,0.89811,1,8.73736,1,2.10938,0.05,0.1,0.0789437,0.1843,0.1843,1,4.2581,1,10.8276,1,10.0191,1,5.34251,0.6,0.89811,1,8.73736,1,2.10938,0.05,0.1,0.0789437,0.1843,0.1843,1,4.2581,1,10.8276
14_r04_run3_0_iter-2,15,1,14.5265,1,13.3571,0.6,0.345359,0.944059,1,2.84172,1,2.44501,0.05,0.1,0.0367069,0.1843,0.1843,1,5.67845,1,4.08823,1,14.5265,1,13.3571,0.6,0.944059,1,2.84172,1,2.44501,0.05,0.1,0.0367069,0.1843,0.1843,1,5.67845,1,4.08823
14_r04_run3_0_iter-2,17,1,14.5534,1,10.2474,0.6,0.110548,0.820243,1,3.08839,1,0.721041,0.05,0.1,0.424148,0.1843,0.1843,1,6.5728,1,1.30493,1,14.5534,1,10.2474,0.6,0.820243,1,3.08839,1,0.721041,0.05,0.1,0.424148,0.1843,0.1843,1,6.5728,1,1.30493
14_r04_run3_0_iter-2,19,1,9.06827,1,12.1317,0.6,0.484643,0.903818,1,0.395522,1,3.32161,0.05,0.1,0.45329,0.1843,0.1843,1,2.79304,1,5.08091,1,9.06827,1,12.1317,0.6,0.903818,1,0.395522,1,3.32161,0.05,0.1,0.45329,0.1843,0.1843,1,2.79304,1,5.08091
14_r04_run3_0_iter-2,20,1,11.8558,1,0.465353,0.6,0.156463,0.603135,1,1.19738,1,7.00021,0.05,0.1,0.382327,0.1843,0.1843,1,4.50501,1,3.83068,1,11.8558,1,0.465353,0.6,0.603135,1,1.19738,1,7.00021,0.05,0.1,0.382327,0.1843,0.1843,1,4.50501,1,3.83068
14_r04_run3_0_iter-2,21,1,14.3321,1,12.1525,0.6,0.218566,0.853294,1,4.79601,1,0.257307,0.05,0.1,0.114351,0.1843,0.1843,1,7.70729,1,14.3415,1,14.3321,1,12.1525,0.6,0.853294,1,4.79601,1,0.257307,0.05,0.1,0.114351,0.1843,0.1843,1,7.70729,1,14.3415
14_r04_run3_0_iter-2,28,1,12.6312,1,10.2385,0.6,0.146727,0.677089,1,3.33585,1,1.14311,0.05,0.1,0.180398,0.1843,0.1843,1,7.74738,1,6.18033,1,12.6312,1,10.2385,0.6,0.677089,1,3.33585,1,1.14311,0.05,0.1,0.180398,0.1843,0.1843,1,7.74738,1,6.18033
14_r04_run3_0_iter-2,29,1,14.4262,1,12.8821,0.6,0.460742,0.335991,1,5.89747,1,0.453114,0.05,0.1,0.473355,0.1843,0.1843,1,1.25723,1,13.0873,1,14.4262,1,12.8821,0.6,0.335991,1,5.89747,1,0.453114,0.05,0.1,0.473355,0.1843,0.1843,1,1.25723,1,13.0873
14_r04_run3_0_iter-2,30,1,9.96309,1,9.08189,0.6,0.35834,0.783354,1,5.25905,1,3.34112,0.05,0.1,0.305126,0.1843,0.1843,1,4.88587,1,8.73343,1,9.96309,1,9.08189,0.6,0.783354,1,5.25905,1,3.34112,0.05,0.1,0.305126,0.1843,0.1843,1,4.88587,1,8.73343
14_r04_run3_0_iter-2,31,1,9.00026,1,3.79198,0.6,0.202465,0.720761,1,11.0115,1,2.61114,0.05,0.1,0.181101,0.1843,0.1843,1,6.03759,1,7.09378,1,9.00026,1,3.79198,0.6,0.720761,1,11.0115,1,2.61114,0.05,0.1,0.181101,0.1843,0.1843,1,6.03759,1,7.09378
14_r04_run3_0_iter-2,32,1,13.5815,1,9.6575,0.6,0.317598,0.941105,1,3.46513,1,2.33524,0.05,0.1,0.214684,0.1843,0.1843,1,5.43109,1,11.7449,1,13.5815,1,9.6575,0.6,0.941105,1,3.46513,1,2.33524,0.05,0.1,0.214684,0.1843,0.1843,1,5.43109,1,11.7449
14_r04_run3_0_iter-2,36,1,3.92145,1,1.1094,0.6,0.743595,0.997846,1,3.54121,1,4.04821,0.05,0.1,0.322572,0.1843,0.1843,1,1.77304,1,8.89681,1,3.92145,1,1.1094,0.6,0.997846,1,3.54121,1,4.04821,0.05,0.1,0.322572,0.1843,0.1843,1,1.77304,1,8.89681
14_r04_run3_0_iter-2,37,1,0.477273,1,3.16215,0.6,0.519668,0.859019,1,7.84161,1,2.96555,0.05,0.1,0.427811,0.1843,0.1843,1,13.3849,1,2.06897,1,0.477273,1,3.16215,0.6,0.859019,1,7.84161,1,2.96555,0.05,0.1,0.427811,0.1843,0.1843,1,13.3849,1,2.06897
14_r04_run3_0_iter-2,38,1,14.9588,1,13.8044,0.6,0.28481,0.227319,1,6.98299,1,13.9062,0.05,0.1,0.312388,0.1843,0.1843,1,4.5414,1,12.457,1,14.9588,1,13.8044,0.6,0.227319,1,6.98299,1,13.9062,0.05,0.1,0.312388,0.1843,0.1843,1,4.5414,1,12.457
14_r04_run3_0_iter-2,39,1,14.5774,1,6.63002,0.6,0.37906,0.922002,1,5.40989,1,10.5045,0.05,0.1,0.0366973,0.1843,0.1843,1,11.3561,1,14.0418,1,14.5774,1,6.63002,0.6,0.922002,1,5.40989,1,10.5045,0.05,0.1,0.0366973,0.1843,0.1843,1,11.3561,1,14.0418
14_r04_run3_0_iter-2,40,1,6.4266,1,5.31781,0.6,0.505297,0.938657,1,2.83843,1,1.64195,0.05,0.1,0.320133,0.1843,0.1843,1,8.37101,1,3.54981,1,6.4266,1,5.31781,0.6,0.938657,1,2.83843,1,1.64195,0.05,0.1,0.320133,0.1843,0.1843,1,8.37101,1,3.54981
14_r04_run3_0_iter-2,41,1,13.8936,1,14.5989,0.6,0.408678,0.880575,1,11.0661,1,1.70026,0.05,0.1,0.273307,0.1843,0.1843,1,11.8017,1,10.9727,1,13.8936,1,14.5989,0.6,0.880575,1,11.0661,1,1.70026,0.05,0.1,0.273307,0.1843,0.1843,1,11.8017,1,10.9727
14_r04_run3_0_iter-2,42,1,0.98707,1,14.8788,0.6,0.756901,0.98592,1,14.6188,1,0.791199,0.05,0.1,0.343661,0.1843,0.1843,1,6.82382,1,7.07647,1,0.98707,1,14.8788,0.6,0.98592,1,14.6188,1,0.791199,0.05,0.1,0.343661,0.1843,0.1843,1,6.82382,1,7.07647
14_r04_run3_0_iter-2,43,1,6.07422,1,8.16977,0.6,0.203185,0.152833,1,2.77131,1,5.86029,0.05,0.1,0.480446,0.1843,0.1843,1,5.29833,1,6.15107,1,6.07422,1,8.16977,0.6,0.152833,1,2.77131,1,5.86029,0.05,0.1,0.480446,0.1843,0.1843,1,5.29833,1,6.15107
14_r04_run3_0_iter-2,44,1,10.8873,1,6.74627,0.6,0.17974,0.852306,1,10.1532,1,0.17403,0.05,0.1,0.397037,0.1843,0.1843,1,13.148,1,1.1774,1,10.8873,1,6.74627,0.6,0.852306,1,10.1532,1,0.17403,0.05,0.1,0.397037,0.1843,0.1843,1,13.148,1,1.1774
14_r04_run3_0_iter-2,47,1,9.6863,1,7.12036,0.6,0.396123,0.710995,1,8.61948,1,3.05962,0.05,0.1,0.43185,0.1843,0.1843,1,4.83349,1,5.5769,1,9.6863,1,7.12036,0.6,0.710995,1,8.61948,1,3.05962,0.05,0.1,0.43185,0.1843,0.1843,1,4.83349,1,5.5769
14_r04_run3_0_iter-2,48,1,6.62441,1,5.84174,0.6,0.258741,0.843311,1,3.11718,1,2.21568,0.05,0.1,0.242297,0.1843,0.1843,1,14.3844,1,12.1072,1,6.62441,1,5.84174,0.6,0.843311,1,3.11718,1,2.21568,0.05,0.1,0.242297,0.1843,0.1843,1,14.3844,1,12.1072
14_r04_run3_0_iter-2,49,1,6.94983,1,9.80961,0.6,0.751698,0.325233,1,9.6686,1,2.58063,0.05,0.1,0.410745,0.1843,0.1843,1,2.89797,1,11.6367,1,6.94983,1,9.80961,0.6,0.325233,1,9.6686,1,2.58063,0.05,0.1,0.410745,0.1843,0.1843,1,2.89797,1,11.6367
14_r04_run3_0_iter-2,51,1,10.6163,1,6.41815,0.6,0.445452,0.72375,1,5.58876,1,2.09026,0.05,0.1,0.131763,0.1843,0.1843,1,0.101028,1,13.2161,1,10.6163,1,6.41815,0.6,0.72375,1,5.58876,1,2.09026,0.05,0.1,0.131763,0.1843,0.1843,1,0.101028,1,13.2161
14_r04_run3_0_iter-2,52,1,7.82223,1,14.7727,0.6,0.131209,0.911228,1,10.543,1,1.12146,0.05,0.1,0.396018,0.1843,0.1843,1,4.26939,1,13.9711,1,7.82223,1,14.7727,0.6,0.911228,1,10.543,1,1.12146,0.05,0.1,0.396018,0.1843,0.1843,1,4.26939,1,13.9711
14_r04_run3_0_iter-2,53,1,9.29017,1,8.41092,0.6,0.553102,0.88312,1,4.36729,1,1.99564,0.05,0.1,0.400689,0.1843,0.1843,1,6.94438,1,3.70117,1,9.29017,1,8.41092,0.6,0.88312,1,4.36729,1,1.99564,0.05,0.1,0.400689,0.1843,0.1843,1,6.94438,1,3.70117
14_r04_run3_0_iter-2,54,1,6.68806,1,7.72193,0.6,0.285071,0.808107,1,2.51707,1,2.62612,0.05,0.1,0.277779,0.1843,0.1843,1,0.474145,1,13.6916,1,6.68806,1,7.72193,0.6,0.808107,1,2.51707,1,2.62612,0.05,0.1,0.277779,0.1843,0.1843,1,0.474145,1,13.6916
14_r04_run3_0_iter-2,56,1,9.60336,1,12.3186,0.6,0.155316,0.571253,1,1.70406,1,2.67269,0.05,0.1,0.345254,0.1843,0.1843,1,2.82684,1,6.68918,1,9.60336,1,12.3186,0.6,0.571253,1,1.70406,1,2.67269,0.05,0.1,0.345254,0.1843,0.1843,1,2.82684,1,6.68918
14_r04_run3_0_iter-2,58,1,7.06081,1,0.660598,0.6,0.405741,0.811982,1,7.95881,1,0.929538,0.05,0.1,0.155621,0.1843,0.1843,1,2.60926,1,9.08655,1,7.06081,1,0.660598,0.6,0.811982,1,7.95881,1,0.929538,0.05,0.1,0.155621,0.1843,0.1843,1,2.60926,1,9.08655
14_r04_run3_0_iter-2,59,1,9.47779,1,14.65,0.6,0.197138,0.849705,1,3.40199,1,9.79252,0.05,0.1,0.119359,0.1843,0.1843,1,1.39235,1,8.3744,1,9.47779,1,14.65,0.6,0.849705,1,3.40199,1,9.79252,0.05,0.1,0.119359,0.1843,0.1843,1,1.39235,1,8.3744
14_r04_run3_0_iter-2,64,1,13.1051,1,10.9575,0.6,0.536194,0.974304,1,0.581054,1,4.44538,0.05,0.1,0.327526,0.1843,0.1843,1,9.63964,1,5.29162,1,13.1051,1,10.9575,0.6,0.974304,1,0.581054,1,4.44538,0.05,0.1,0.327526,0.1843,0.1843,1,9.63964,1,5.29162
14_r04_run3_0_iter-2,65,1,10.8235,1,5.78076,0.6,0.565189,0.987989,1,2.52049,1,3.91838,0.05,0.1,0.110632,0.1843,0.1843,1,2.42159,1,13.7458,1,10.8235,1,5.78076,0.6,0.987989,1,2.52049,1,3.91838,0.05,0.1,0.110632,0.1843,0.1843,1,2.42159,1,13.7458
14_r04_run3_0_iter-2,68,1,12.5057,1,2.62227,0.6,0.392805,0.862639,1,3.39966,1,7.80846,0.05,0.1,0.238903,0.1843,0.1843,1,4.38396,1,13.7684,1,12.5057,1,2.62227,0.6,0.862639,1,3.39966,1,7.80846,0.05,0.1,0.238903,0.1843,0.1843,1,4.38396,1,13.7684
14_r04_run3_0_iter-2,70,1,14.8506,1,4.52181,0.6,0.188704,0.625432,1,3.50541,1,0.387939,0.05,0.1,0.133071,0.1843,0.1843,1,1.071,1,13.9395,1,14.8506,1,4.52181,0.6,0.625432,1,3.50541,1,0.387939,0.05,0.1,0.133071,0.1843,0.1843,1,1.071,1,13.9395
14_r04_run3_0_iter-2,71,1,13.6917,1,3.36126,0.6,0.490848,0.565074,1,3.85966,1,4.41018,0.05,0.1,0.451635,0.1843,0.1843,1,2.3446,1,8.08275,1,13.6917,1,3.36126,0.6,0.565074,1,3.85966,1,4.41018,0.05,0.1,0.451635,0.1843,0.1843,1,2.3446,1,8.08275
14_r04_run3_0_iter-2,72,1,12.7061,1,10.1607,0.6,0.80509,0.778224,1,1.96587,1,11.1745,0.05,0.1,0.481447,0.1843,0.1843,1,4.53115,1,14.5885,1,12.7061,1,10.1607,0.6,0.778224,1,1.96587,1,11.1745,0.05,0.1,0.481447,0.1843,0.1843,1,4.53115,1,14.5885
14_r04_run3_0_iter-2,75,1,6.41046,1,14.8128,0.6,0.190517,0.908944,1,1.63258,1,4.21983,0.05,0.1,0.173089,0.1843,0.1843,1,9.51843,1,1.58866,1,6.41046,1,14.8128,0.6,0.908944,1,1.63258,1,4.21983,0.05,0.1,0.173089,0.1843,0.1843,1,9.51843,1,1.58866
14_r04_run3_0_iter-2,76,1,6.85454,1,10.841,0.6,0.198011,0.737982,1,12.6588,1,2.63255,0.05,0.1,0.159944,0.1843,0.1843,1,6.65057,1,11.9957,1,6.85454,1,10.841,0.6,0.737982,1,12.6588,1,2.63255,0.05,0.1,0.159944,0.1843,0.1843,1,6.65057,1,11.9957
14_r04_run3_0_iter-2,79,1,14.3739,1,10.2713,0.6,0.69782,0.503706,1,8.219,1,3.74206,0.05,0.1,0.471279,0.1843,0.1843,1,3.16214,1,10.14,1,14.3739,1,10.2713,0.6,0.503706,1,8.219,1,3.74206,0.05,0.1,0.471279,0.1843,0.1843,1,3.16214,1,10.14
14_r04_run3_0_iter-2,80,1,11.2452,1,12.1672,0.6,0.149013,0.683427,1,8.54482,1,4.35149,0.05,0.1,0.177678,0.1843,0.1843,1,4.87002,1,9.31349,1,11.2452,1,12.1672,0.6,0.683427,1,8.54482,1,4.35149,0.05,0.1,0.177678,0.1843,0.1843,1,4.87002,1,9.31349
14_r04_run3_0_iter-2,81,1,7.60756,1,4.72151,0.6,0.754401,0.976543,1,0.478003,1,5.04411,0.05,0.1,0.436119,0.1843,0.1843,1,8.93611,1,13.0536,1,7.60756,1,4.72151,0.6,0.976543,1,0.478003,1,5.04411,0.05,0.1,0.436119,0.1843,0.1843,1,8.93611,1,13.0536
14_r04_run3_0_iter-2,82,1,12.3351,1,14.7955,0.6,0.682363,0.792905,1,8.39187,1,1.54308,0.05,0.1,0.482009,0.1843,0.1843,1,6.54227,1,5.72585,1,12.3351,1,14.7955,0.6,0.792905,1,8.39187,1,1.54308,0.05,0.1,0.482009,0.1843,0.1843,1,6.54227,1,5.72585
14_r04_run3_0_iter-2,83,1,1.30344,1,13.0554,0.6,0.430564,0.829963,1,4.68159,1,0.169535,0.05,0.1,0.341646,0.1843,0.1843,1,1.45422,1,8.41433,1,1.30344,1,13.0554,0.6,0.829963,1,4.68159,1,0.169535,0.05,0.1,0.341646,0.1843,0.1843,1,1.45422,1,8.41433
14_r04_run3_0_iter-2,84,1,7.52943,1,10.1617,0.6,0.406103,0.628116,1,7.00438,1,7.94992,0.05,0.1,0.36687,0.1843,0.1843,1,3.37876,1,11.3115,1,7.52943,1,10.1617,0.6,0.628116,1,7.00438,1,7.94992,0.05,0.1,0.36687,0.1843,0.1843,1,3.37876,1,11.3115
14_r04_run3_0_iter-2,85,1,1.48439,1,1.28351,0.6,0.263835,0.647842,1,12.9274,1,0.825004,0.05,0.1,0.323943,0.1843,0.1843,1,9.63639,1,4.29228,1,1.48439,1,1.28351,0.6,0.647842,1,12.9274,1,0.825004,0.05,0.1,0.323943,0.1843,0.1843,1,9.63639,1,4.29228
14_r04_run3_0_iter-2,86,1,1.02016,1,13.455,0.6,0.195039,0.582727,1,9.13021,1,1.21671,0.05,0.1,0.0960145,0.1843,0.1843,1,0.546558,1,9.24772,1,1.02016,1,13.455,0.6,0.582727,1,9.13021,1,1.21671,0.05,0.1,0.0960145,0.1843,0.1843,1,0.546558,1,9.24772
14_r04_run3_0_iter-2,87,1,9.30838,1,8.60212,0.6,0.952693,0.979217,1,1.84017,1,3.77384,0.05,0.1,0.071259,0.1843,0.1843,1,4.61804,1,12.4405,1,9.30838,1,8.60212,0.6,0.979217,1,1.84017,1,3.77384,0.05,0.1,0.071259,0.1843,0.1843,1,4.61804,1,12.4405
14_r04_run3_0_iter-2,88,1,11.1357,1,3.97624,0.6,0.296978,0.923333,1,2.74741,1,13.4455,0.05,0.1,0.250605,0.1843,0.1843,1,6.2176,1,8.26136,1,11.1357,1,3.97624,0.6,0.923333,1,2.74741,1,13.4455,0.05,0.1,0.250605,0.1843,0.1843,1,6.2176,1,8.26136
14_r04_run3_0_iter-2,89,1,14.8058,1,8.26151,0.6,0.95607,0.987773,1,8.61327,1,6.21798,0.05,0.1,0.365697,0.1843,0.1843,1,5.4919,1,10.8352,1,14.8058,1,8.26151,0.6,0.987773,1,8.61327,1,6.21798,0.05,0.1,0.365697,0.1843,0.1843,1,5.4919,1,10.8352
14_r04_run3_0_iter-2,90,1,10.3693,1,9.01804,0.6,0.345787,0.814163,1,5.02363,1,2.93016,0.05,0.1,0.298474,0.1843,0.1843,1,4.8765,1,9.157,1,10.3693,1,9.01804,0.6,0.814163,1,5.02363,1,2.93016,0.05,0.1,0.298474,0.1843,0.1843,1,4.8765,1,9.157
14_r04_run3_0_iter-2,93,1,9.56178,1,9.10323,0.6,0.391677,0.805746,1,5.54998,1,3.39916,0.05,0.1,0.317958,0.1843,0.1843,1,6.15395,1,9.5998,1,9.56178,1,9.10323,0.6,0.805746,1,5.54998,1,3.39916,0.05,0.1,0.317958,0.1843,0.1843,1,6.15395,1,9.5998
14_r04_run3_0_iter-2,95,1,3.64889,1,9.13442,0.6,0.732482,0.630162,1,5.62499,1,1.81605,0.05,0.1,0.48473,0.1843,0.1843,1,4.43125,1,7.13719,1,3.64889,1,9.13442,0.6,0.630162,1,5.62499,1,1.81605,0.05,0.1,0.48473,0.1843,0.1843,1,4.43125,1,7.13719
14_r04_run3_0_iter-2,96,1,12.3397,1,5.31608,0.6,0.445607,0.92907,1,6.82775,1,2.24923,0.05,0.1,0.385115,0.1843,0.1843,1,5.81684,1,3.82369,1,12.3397,1,5.31608,0.6,0.92907,1,6.82775,1,2.24923,0.05,0.1,0.385115,0.1843,0.1843,1,5.81684,1,3.82369
14_r04_run3_0_iter-2,97,1,8.48007,1,13.2799,0.6,0.247944,0.640116,1,1.7987,1,5.05258,0.05,0.1,0.46372,0.1843,0.1843,1,0.416674,1,10.2536,1,8.48007,1,13.2799,0.6,0.640116,1,1.7987,1,5.05258,0.05,0.1,0.46372,0.1843,0.1843,1,0.416674,1,10.2536
14_r04_run3_0_iter-3,0,1,11.5692,1,12.6132,0.6,0.123113,0.794433,1,0.735871,1,5.02381,0.05,0.1,0.0134633,0.1843,0.1843,1,8.9527,1,5.84676,1,11.5692,1,12.6132,0.6,0.794433,1,0.735871,1,5.02381,0.05,0.1,0.0134633,0.1843,0.1843,1,8.9527,1,5.84676
14_r04_run3_0_iter-3,3,1,13.9289,1,9.9224,0.6,0.755824,0.947969,1,8.80941,1,3.00318,0.05,0.1,0.296477,0.1843,0.1843,1,4.98872,1,12.5696,1,13.9289,1,9.9224,0.6,0.947969,1,8.80941,1,3.00318,0.05,0.1,0.296477,0.1843,0.1843,1,4.98872,1,12.5696
14_r04_run3_0_iter-3,4,1,4.41564,1,2.4939,0.6,0.194327,0.911769,1,3.61526,1,4.18087,0.05,0.1,0.218958,0.1843,0.1843,1,6.21044,1,13.3149,1,4.41564,1,2.4939,0.6,0.911769,1,3.61526,1,4.18087,0.05,0.1,0.218958,0.1843,0.1843,1,6.21044,1,13.3149
14_r04_run3_0_iter-3,6,1,3.13842,1,7.75118,0.6,0.170162,0.436077,1,9.4283,1,1.38022,0.05,0.1,0.421409,0.1843,0.1843,1,0.223975,1,10.5217,1,3.13842,1,7.75118,0.6,0.436077,1,9.4283,1,1.38022,0.05,0.1,0.421409,0.1843,0.1843,1,0.223975,1,10.5217
14_r04_run3_0_iter-3,8,1,12.1574,1,9.50049,0.6,0.141368,0.661394,1,6.5185,1,9.25823,0.05,0.1,0.0483678,0.1843,0.1843,1,8.70715,1,12.9091,1,12.1574,1,9.50049,0.6,0.661394,1,6.5185,1,9.25823,0.05,0.1,0.0483678,0.1843,0.1843,1,8.70715,1,12.9091
14_r04_run3_0_iter-3,9,1,13.0819,1,14.5696,0.6,0.20778,0.850159,1,0.838439,1,3.94167,0.05,0.1,0.099948,0.1843,0.1843,1,8.03116,1,9.8986,1,13.0819,1,14.5696,0.6,0.850159,1,0.838439,1,3.94167,0.05,0.1,0.099948,0.1843,0.1843,1,8.03116,1,9.8986
14_r04_run3_0_iter-3,11,1,12.1504,1,2.48497,0.6,0.212275,0.654374,1,2.47902,1,2.02643,0.05,0.1,0.451368,0.1843,0.1843,1,11.401,1,1.75384,1,12.1504,1,2.48497,0.6,0.654374,1,2.47902,1,2.02643,0.05,0.1,0.451368,0.1843,0.1843,1,11.401,1,1.75384
14_r04_run3_0_iter-3,12,1,6.96236,1,1.4459,0.6,0.125355,0.599636,1,10.2712,1,3.4277,0.05,0.1,0.156483,0.1843,0.1843,1,12.0235,1,5.00527,1,6.96236,1,1.4459,0.6,0.599636,1,10.2712,1,3.4277,0.05,0.1,0.156483,0.1843,0.1843,1,12.0235,1,5.00527
14_r04_run3_0_iter-3,14,1,10.0194,1,5.34248,0.6,0.392854,0.898108,1,8.73747,1,2.10911,0.05,0.1,0.0789421,0.1843,0.1843,1,4.25805,1,10.8278,1,10.0194,1,5.34248,0.6,0.898108,1,8.73747,1,2.10911,0.05,0.1,0.0789421,0.1843,0.1843,1,4.25805,1,10.8278
14_r04_run3_0_iter-3,15,1,14.5266,1,13.3571,0.6,0.345346,0.944058,1,2.84178,1,2.44475,0.05,0.1,0.0367061,0.1843,0.1843,1,5.6784,1,4.08835,1,14.5266,1,13.3571,0.6,0.944058,1,2.84178,1,2.44475,0.05,0.1,0.0367061,0.1843,0.1843,1,5.6784,1,4.08835
14_r04_run3_0_iter-3,17,1,14.5534,1,10.2474,0.6,0.110548,0.820243,1,3.0884,1,0.721016,0.05,0.1,0.424148,0.1843,0.1843,1,6.57279,1,1.30494,1,14.5534,1,10.2474,0.6,0.820243,1,3.0884,1,0.721016,0.05,0.1,0.424148,0.1843,0.1843,1,6.57279,1,1.30494
14_r04_run3_0_iter-3,19,1,9.06862,1,12.1317,0.6,0.484626,0.903816,1,0.395534,1,3.32127,0.05,0.1,0.453289,0.1843,0.1843,1,2.793,1,5.08106,1,9.06862,1,12.1317,0.6,0.903816,1,0.395534,1,3.32127,0.05,0.1,0.453289,0.1843,0.1843,1,2.793,1,5.08106
14_r04_run3_0_iter-3,20,1,11.856,1,0.465347,0.6,0.156458,0.603131,1,1.19741,1,6.99978,0.05,0.1,0.382325,0.1843,0.1843,1,4.50495,1,3.8308,1,11.856,1,0.465347,0.6,0.603131,1,1.19741,1,6.99978,0.05,0.1,0.382325,0.1843,0.1843,1,4.50495,1,3.8308
