ENSEMBLE,REAL,RELPERM:EG,RELPERM:EO,RELPERM:EOG,RELPERM:EW,RELPERM:KRGEND,RELPERM:KROEND,RELPERM:KRWEND,RELPERM:LG,RELPERM:LO,RELPERM:LOG,RELPERM:LW,RELPERM:SGCR,RELPERM:SORG,RELPERM:SORW,RELPERM:SWCR,RELPERM:SWL,RELPERM:TG,RELPERM:TO,RELPERM:TOG,RELPERM:TW,EG,EO,EOG,EW,KRGEND,KRWEND,LG,LO,LOG,LW,SGCR,SORG,SORW,SWCR,SWL,TG,TO,TOG,TW
00_run3_0_iter-0,80,1,6.4671,1,4.78562,0.6,0.816318,0.963898,1,13.4422,1,12.5087,0.05,0.1,0.46299,0.1796,0.1796,1,14.1773,1,5.51186,1,6.4671,1,4.78562,0.6,0.963898,1,13.4422,1,12.5087,0.05,0.1,0.46299,0.1796,0.1796,1,14.1773,1,5.51186
00_run3_0_iter-0,81,1,6.74951,1,8.87311,0.6,0.539319,0.196798,1,4.42875,1,7.31952,0.05,0.1,0.451076,0.1796,0.1796,1,9.85613,1,2.242,1,6.74951,1,8.87311,0.6,0.196798,1,4.42875,1,7.31952,0.05,0.1,0.451076,0.1796,0.1796,1,9.85613,1,2.242
00_run3_0_iter-0,82,1,6.2292,1,10.1634,0.6,0.695106,0.497105,1,11.741,1,7.76454,0.05,0.1,0.48378,0.1796,0.1796,1,3.80973,1,14.6069,1,6.2292,1,10.1634,0.6,0.497105,1,11.741,1,7.76454,0.05,0.1,0.48378,0.1796,0.1796,1,3.80973,1,14.6069
00_run3_0_iter-0,83,1,6.48758,1,9.45767,0.6,0.4948,0.345484,1,2.1358,1,11.8468,0.05,0.1,0.227613,0.1796,0.1796,1,1.02985,1,9.9356,1,6.48758,1,9.45767,0.6,0.345484,1,2.1358,1,11.8468,0.05,0.1,0.227613,0.1796,0.1796,1,1.02985,1,9.9356
00_run3_0_iter-0,84,1,0.148844,1,1.40482,0.6,0.279776,0.210826,1,12.0172,1,9.05028,0.05,0.1,0.44571,0.1796,0.1796,1,12.7299,1,8.2424,1,0.148844,1,1.40482,0.6,0.210826,1,12.0172,1,9.05028,0.05,0.1,0.44571,0.1796,0.1796,1,12.7299,1,8.2424
00_run3_0_iter-0,85,1,12.3038,1,12.3103,0.6,0.332693,0.110653,1,9.17332,1,4.4801,0.05,0.1,0.0387745,0.1796,0.1796,1,4.52584,1,14.3429,1,12.3038,1,12.3103,0.6,0.110653,1,9.17332,1,4.4801,0.05,0.1,0.0387745,0.1796,0.1796,1,4.52584,1,14.3429
00_run3_0_iter-0,86,1,6.98002,1,7.54576,0.6,0.593461,0.963391,1,11.638,1,10.2793,0.05,0.1,0.337375,0.1796,0.1796,1,1.3918,1,8.80166,1,6.98002,1,7.54576,0.6,0.963391,1,11.638,1,10.2793,0.05,0.1,0.337375,0.1796,0.1796,1,1.3918,1,8.80166
00_run3_0_iter-0,87,1,3.90906,1,5.26996,0.6,0.118013,0.506288,1,7.43122,1,9.70927,0.05,0.1,0.292361,0.1796,0.1796,1,13.3249,1,8.37809,1,3.90906,1,5.26996,0.6,0.506288,1,7.43122,1,9.70927,0.05,0.1,0.292361,0.1796,0.1796,1,13.3249,1,8.37809
00_run3_0_iter-0,88,1,1.53735,1,13.3164,0.6,0.527912,0.295558,1,9.424,1,0.373565,0.05,0.1,0.161824,0.1796,0.1796,1,12.7709,1,9.05576,1,1.53735,1,13.3164,0.6,0.295558,1,9.424,1,0.373565,0.05,0.1,0.161824,0.1796,0.1796,1,12.7709,1,9.05576
00_run3_0_iter-0,89,1,3.85863,1,13.4416,0.6,0.902559,0.1045,1,11.2134,1,3.43936,0.05,0.1,0.403448,0.1796,0.1796,1,14.014,1,14.1091,1,3.85863,1,13.4416,0.6,0.1045,1,11.2134,1,3.43936,0.05,0.1,0.403448,0.1796,0.1796,1,14.014,1,14.1091
00_run3_0_iter-0,90,1,5.65707,1,2.00702,0.6,0.893516,0.639769,1,9.98577,1,7.25216,0.05,0.1,0.192197,0.1796,0.1796,1,11.6442,1,3.83482,1,5.65707,1,2.00702,0.6,0.639769,1,9.98577,1,7.25216,0.05,0.1,0.192197,0.1796,0.1796,1,11.6442,1,3.83482
00_run3_0_iter-0,91,1,7.94142,1,14.0282,0.6,0.729241,0.434259,1,12.5525,1,4.65085,0.05,0.1,0.303973,0.1796,0.1796,1,4.22906,1,5.523,1,7.94142,1,14.0282,0.6,0.434259,1,12.5525,1,4.65085,0.05,0.1,0.303973,0.1796,0.1796,1,4.22906,1,5.523
00_run3_0_iter-0,92,1,13.7562,1,13.8213,0.6,0.781845,0.630087,1,12.4826,1,5.77058,0.05,0.1,0.392343,0.1796,0.1796,1,6.87191,1,14.9589,1,13.7562,1,13.8213,0.6,0.630087,1,12.4826,1,5.77058,0.05,0.1,0.392343,0.1796,0.1796,1,6.87191,1,14.9589
00_run3_0_iter-0,93,1,12.2344,1,5.63522,0.6,0.854499,0.260123,1,6.56369,1,9.46543,0.05,0.1,0.406051,0.1796,0.1796,1,4.40261,1,10.6552,1,12.2344,1,5.63522,0.6,0.260123,1,6.56369,1,9.46543,0.05,0.1,0.406051,0.1796,0.1796,1,4.40261,1,10.6552
00_run3_0_iter-0,94,1,5.23572,1,5.87271,0.6,0.542404,0.158562,1,8.30965,1,8.73977,0.05,0.1,0.308376,0.1796,0.1796,1,0.190907,1,4.24977,1,5.23572,1,5.87271,0.6,0.158562,1,8.30965,1,8.73977,0.05,0.1,0.308376,0.1796,0.1796,1,0.190907,1,4.24977
00_run3_0_iter-0,95,1,7.33581,1,7.05197,0.6,0.646635,0.961723,1,13.8873,1,4.93086,0.05,0.1,0.0934884,0.1796,0.1796,1,10.4552,1,14.94,1,7.33581,1,7.05197,0.6,0.961723,1,13.8873,1,4.93086,0.05,0.1,0.0934884,0.1796,0.1796,1,10.4552,1,14.94
00_run3_0_iter-0,96,1,0.311201,1,2.11279,0.6,0.313503,0.275652,1,12.7527,1,10.4718,0.05,0.1,0.440781,0.1796,0.1796,1,5.00049,1,12.2151,1,0.311201,1,2.11279,0.6,0.275652,1,12.7527,1,10.4718,0.05,0.1,0.440781,0.1796,0.1796,1,5.00049,1,12.2151
00_run3_0_iter-0,97,1,7.47096,1,13.7753,0.6,0.975852,0.862667,1,8.6746,1,5.31147,0.05,0.1,0.0227268,0.1796,0.1796,1,4.50389,1,7.96704,1,7.47096,1,13.7753,0.6,0.862667,1,8.6746,1,5.31147,0.05,0.1,0.0227268,0.1796,0.1796,1,4.50389,1,7.96704
00_run3_0_iter-0,98,1,0.571575,1,9.70418,0.6,0.235329,0.178783,1,3.09995,1,8.36165,0.05,0.1,0.0734542,0.1796,0.1796,1,5.40228,1,5.4222,1,0.571575,1,9.70418,0.6,0.178783,1,3.09995,1,8.36165,0.05,0.1,0.0734542,0.1796,0.1796,1,5.40228,1,5.4222
00_run3_0_iter-0,99,1,9.38753,1,13.8552,0.6,0.650373,0.803097,1,5.78469,1,3.71418,0.05,0.1,0.0494421,0.1796,0.1796,1,8.87709,1,0.725606,1,9.38753,1,13.8552,0.6,0.803097,1,5.78469,1,3.71418,0.05,0.1,0.0494421,0.1796,0.1796,1,8.87709,1,0.725606
00_run3_0_iter-1,0,1,3.6077,1,10.6143,0.6,0.319612,0.90124,1,2.15422,1,14.5238,0.05,0.1,0.38236,0.1796,0.1796,1,11.4414,1,12.1968,1,3.6077,1,10.6143,0.6,0.90124,1,2.15422,1,14.5238,0.05,0.1,0.38236,0.1796,0.1796,1,11.4414,1,12.1968
00_run3_0_iter-1,1,1,8.93426,1,5.29645,0.6,0.698104,0.634966,1,12.2052,1,2.6643,0.05,0.1,0.110387,0.1796,0.1796,1,3.03642,1,11.9791,1,8.93426,1,5.29645,0.6,0.634966,1,12.2052,1,2.6643,0.05,0.1,0.110387,0.1796,0.1796,1,3.03642,1,11.9791
00_run3_0_iter-1,3,1,6.9745,1,2.36913,0.6,0.34687,0.758167,1,3.2547,1,11.2868,0.05,0.1,0.330346,0.1796,0.1796,1,9.88622,1,9.11949,1,6.9745,1,2.36913,0.6,0.758167,1,3.2547,1,11.2868,0.05,0.1,0.330346,0.1796,0.1796,1,9.88622,1,9.11949
00_run3_0_iter-1,4,1,2.84295,1,2.42926,0.6,0.245883,0.534648,1,3.12985,1,5.62178,0.05,0.1,0.328539,0.1796,0.1796,1,0.105694,1,10.6853,1,2.84295,1,2.42926,0.6,0.534648,1,3.12985,1,5.62178,0.05,0.1,0.328539,0.1796,0.1796,1,0.105694,1,10.6853
00_run3_0_iter-1,6,1,1.26092,1,14.4248,0.6,0.145122,0.958458,1,13.5791,1,2.58218,0.05,0.1,7.6977e-05,0.1796,0.1796,1,4.44487,1,11.2134,1,1.26092,1,14.4248,0.6,0.958458,1,13.5791,1,2.58218,0.05,0.1,7.6977e-05,0.1796,0.1796,1,4.44487,1,11.2134
00_run3_0_iter-1,7,1,3.25358,1,2.52945,0.6,0.213148,0.85837,1,10.1595,1,9.25027,0.05,0.1,0.144319,0.1796,0.1796,1,4.96924,1,10.2245,1,3.25358,1,2.52945,0.6,0.85837,1,10.1595,1,9.25027,0.05,0.1,0.144319,0.1796,0.1796,1,4.96924,1,10.2245
00_run3_0_iter-1,8,1,0.960498,1,10.8872,0.6,0.451416,0.712734,1,10.8815,1,12.5368,0.05,0.1,0.078226,0.1796,0.1796,1,3.50261,1,10.6434,1,0.960498,1,10.8872,0.6,0.712734,1,10.8815,1,12.5368,0.05,0.1,0.078226,0.1796,0.1796,1,3.50261,1,10.6434
00_run3_0_iter-1,9,1,7.39576,1,5.13893,0.6,0.703286,0.616489,1,0.218712,1,11.7551,0.05,0.1,0.450269,0.1796,0.1796,1,0.458453,1,14.5793,1,7.39576,1,5.13893,0.6,0.616489,1,0.218712,1,11.7551,0.05,0.1,0.450269,0.1796,0.1796,1,0.458453,1,14.5793
00_run3_0_iter-1,10,1,6.9264,1,7.15526,0.6,0.174231,0.308762,1,3.70232,1,8.3676,0.05,0.1,0.331822,0.1796,0.1796,1,5.0131,1,14.4404,1,6.9264,1,7.15526,0.6,0.308762,1,3.70232,1,8.3676,0.05,0.1,0.331822,0.1796,0.1796,1,5.0131,1,14.4404
00_run3_0_iter-1,12,1,2.70266,1,3.57099,0.6,0.178035,0.982516,1,12.3278,1,5.53741,0.05,0.1,0.102111,0.1796,0.1796,1,5.54756,1,8.61453,1,2.70266,1,3.57099,0.6,0.982516,1,12.3278,1,5.53741,0.05,0.1,0.102111,0.1796,0.1796,1,5.54756,1,8.61453
00_run3_0_iter-1,13,1,11.3921,1,2.88568,0.6,0.326431,0.742839,1,3.88098,1,6.00379,0.05,0.1,0.217396,0.1796,0.1796,1,8.92071,1,2.85093,1,11.3921,1,2.88568,0.6,0.742839,1,3.88098,1,6.00379,0.05,0.1,0.217396,0.1796,0.1796,1,8.92071,1,2.85093
00_run3_0_iter-1,14,1,7.22239,1,6.29378,0.6,0.18116,0.895468,1,10.8941,1,1.69838,0.05,0.1,0.124168,0.1796,0.1796,1,1.5413,1,7.1524,1,7.22239,1,6.29378,0.6,0.895468,1,10.8941,1,1.69838,0.05,0.1,0.124168,0.1796,0.1796,1,1.5413,1,7.1524
00_run3_0_iter-1,15,1,13.4171,1,2.40429,0.6,0.229572,0.75929,1,11.3623,1,6.93804,0.05,0.1,0.0890532,0.1796,0.1796,1,10.8748,1,13.1714,1,13.4171,1,2.40429,0.6,0.75929,1,11.3623,1,6.93804,0.05,0.1,0.0890532,0.1796,0.1796,1,10.8748,1,13.1714
00_run3_0_iter-1,16,1,2.1296,1,6.11909,0.6,0.563518,0.352387,1,6.80778,1,7.65674,0.05,0.1,0.154171,0.1796,0.1796,1,10.5499,1,14.591,1,2.1296,1,6.11909,0.6,0.352387,1,6.80778,1,7.65674,0.05,0.1,0.154171,0.1796,0.1796,1,10.5499,1,14.591
00_run3_0_iter-1,17,1,2.55178,1,1.47625,0.6,0.605359,0.713552,1,13.6494,1,8.09088,0.05,0.1,0.226002,0.1796,0.1796,1,9.5181,1,9.75998,1,2.55178,1,1.47625,0.6,0.713552,1,13.6494,1,8.09088,0.05,0.1,0.226002,0.1796,0.1796,1,9.5181,1,9.75998
00_run3_0_iter-1,18,1,14.9892,1,2.11888,0.6,0.110658,0.571802,1,3.23944,1,12.9933,0.05,0.1,0.29499,0.1796,0.1796,1,8.13817,1,5.20326,1,14.9892,1,2.11888,0.6,0.571802,1,3.23944,1,12.9933,0.05,0.1,0.29499,0.1796,0.1796,1,8.13817,1,5.20326
00_run3_0_iter-1,19,1,2.83632,1,1.31263,0.6,0.573354,0.710078,1,5.30143,1,14.2631,0.05,0.1,0.299091,0.1796,0.1796,1,3.27515,1,9.59124,1,2.83632,1,1.31263,0.6,0.710078,1,5.30143,1,14.2631,0.05,0.1,0.299091,0.1796,0.1796,1,3.27515,1,9.59124
00_run3_0_iter-1,21,1,10.1813,1,7.70155,0.6,0.380548,0.74926,1,7.39738,1,3.69664,0.05,0.1,0.0684035,0.1796,0.1796,1,1.24743,1,12.615,1,10.1813,1,7.70155,0.6,0.74926,1,7.39738,1,3.69664,0.05,0.1,0.0684035,0.1796,0.1796,1,1.24743,1,12.615
00_run3_0_iter-1,23,1,9.61681,1,13.2331,0.6,0.674342,0.32323,1,2.58114,1,13.7739,0.05,0.1,0.343567,0.1796,0.1796,1,14.8535,1,9.91344,1,9.61681,1,13.2331,0.6,0.32323,1,2.58114,1,13.7739,0.05,0.1,0.343567,0.1796,0.1796,1,14.8535,1,9.91344
00_run3_0_iter-1,24,1,10.1742,1,2.69546,0.6,0.430926,0.752332,1,3.28511,1,1.73801,0.05,0.1,0.295851,0.1796,0.1796,1,0.795686,1,3.82149,1,10.1742,1,2.69546,0.6,0.752332,1,3.28511,1,1.73801,0.05,0.1,0.295851,0.1796,0.1796,1,0.795686,1,3.82149
00_run3_0_iter-1,25,1,10.1437,1,14.1585,0.6,0.525547,0.525111,1,6.92973,1,3.00522,0.05,0.1,0.262749,0.1796,0.1796,1,8.27803,1,11.7234,1,10.1437,1,14.1585,0.6,0.525111,1,6.92973,1,3.00522,0.05,0.1,0.262749,0.1796,0.1796,1,8.27803,1,11.7234
00_run3_0_iter-1,26,1,8.0638,1,4.50641,0.6,0.970025,0.553872,1,8.73999,1,1.65242,0.05,0.1,0.332227,0.1796,0.1796,1,2.65685,1,12.6208,1,8.0638,1,4.50641,0.6,0.553872,1,8.73999,1,1.65242,0.05,0.1,0.332227,0.1796,0.1796,1,2.65685,1,12.6208
00_run3_0_iter-1,27,1,7.26175,1,0.568982,0.6,0.524278,0.741437,1,0.385026,1,4.16999,0.05,0.1,0.47148,0.1796,0.1796,1,1.21705,1,5.34892,1,7.26175,1,0.568982,0.6,0.741437,1,0.385026,1,4.16999,0.05,0.1,0.47148,0.1796,0.1796,1,1.21705,1,5.34892
00_run3_0_iter-1,28,1,0.978886,1,7.37115,0.6,0.292612,0.411647,1,6.65897,1,4.90844,0.05,0.1,0.41496,0.1796,0.1796,1,2.16632,1,6.34933,1,0.978886,1,7.37115,0.6,0.411647,1,6.65897,1,4.90844,0.05,0.1,0.41496,0.1796,0.1796,1,2.16632,1,6.34933
00_run3_0_iter-1,29,1,4.65094,1,8.47859,0.6,0.545865,0.783628,1,9.93142,1,12.0534,0.05,0.1,0.194466,0.1796,0.1796,1,4.26233,1,12.5837,1,4.65094,1,8.47859,0.6,0.783628,1,9.93142,1,12.0534,0.05,0.1,0.194466,0.1796,0.1796,1,4.26233,1,12.5837
00_run3_0_iter-1,30,1,8.59236,1,5.77098,0.6,0.284803,0.941324,1,4.14592,1,1.60543,0.05,0.1,0.300391,0.1796,0.1796,1,11.3045,1,2.00359,1,8.59236,1,5.77098,0.6,0.941324,1,4.14592,1,1.60543,0.05,0.1,0.300391,0.1796,0.1796,1,11.3045,1,2.00359
00_run3_0_iter-1,31,1,0.700661,1,0.609724,0.6,0.693165,0.748235,1,5.74268,1,6.27616,0.05,0.1,0.316337,0.1796,0.1796,1,12.1391,1,13.2184,1,0.700661,1,0.609724,0.6,0.748235,1,5.74268,1,6.27616,0.05,0.1,0.316337,0.1796,0.1796,1,12.1391,1,13.2184
00_run3_0_iter-1,32,1,5.83544,1,1.45648,0.6,0.246275,0.642063,1,9.94306,1,0.46576,0.05,0.1,0.0637297,0.1796,0.1796,1,0.831696,1,0.247526,1,5.83544,1,1.45648,0.6,0.642063,1,9.94306,1,0.46576,0.05,0.1,0.0637297,0.1796,0.1796,1,0.831696,1,0.247526
00_run3_0_iter-1,33,1,9.28595,1,11.51,0.6,0.190017,0.974533,1,8.68178,1,3.52649,0.05,0.1,0.146531,0.1796,0.1796,1,11.4856,1,7.09293,1,9.28595,1,11.51,0.6,0.974533,1,8.68178,1,3.52649,0.05,0.1,0.146531,0.1796,0.1796,1,11.4856,1,7.09293
00_run3_0_iter-1,34,1,3.456,1,14.1737,0.6,0.428617,0.449644,1,9.99273,1,1.53413,0.05,0.1,0.168085,0.1796,0.1796,1,0.473516,1,11.8936,1,3.456,1,14.1737,0.6,0.449644,1,9.99273,1,1.53413,0.05,0.1,0.168085,0.1796,0.1796,1,0.473516,1,11.8936
00_run3_0_iter-1,36,1,1.4729,1,2.29606,0.6,0.71182,0.742957,1,5.30293,1,3.011,0.05,0.1,0.40131,0.1796,0.1796,1,14.0404,1,5.33052,1,1.4729,1,2.29606,0.6,0.742957,1,5.30293,1,3.011,0.05,0.1,0.40131,0.1796,0.1796,1,14.0404,1,5.33052
00_run3_0_iter-1,37,1,2.40864,1,0.672787,0.6,0.109127,0.644902,1,5.09254,1,7.02119,0.05,0.1,0.0700323,0.1796,0.1796,1,8.5269,1,10.5646,1,2.40864,1,0.672787,0.6,0.644902,1,5.09254,1,7.02119,0.05,0.1,0.0700323,0.1796,0.1796,1,8.5269,1,10.5646
00_run3_0_iter-1,38,1,2.94651,1,0.51736,0.6,0.352598,0.501662,1,3.88132,1,4.25078,0.05,0.1,0.325895,0.1796,0.1796,1,13.3671,1,14.6077,1,2.94651,1,0.51736,0.6,0.501662,1,3.88132,1,4.25078,0.05,0.1,0.325895,0.1796,0.1796,1,13.3671,1,14.6077
00_run3_0_iter-1,40,1,5.97285,1,6.47268,0.6,0.454798,0.812513,1,6.92934,1,7.38229,0.05,0.1,0.0164973,0.1796,0.1796,1,6.35316,1,4.99066,1,5.97285,1,6.47268,0.6,0.812513,1,6.92934,1,7.38229,0.05,0.1,0.0164973,0.1796,0.1796,1,6.35316,1,4.99066
00_run3_0_iter-1,41,1,0.465171,1,1.52769,0.6,0.200527,0.993111,1,5.32845,1,6.00321,0.05,0.1,0.153863,0.1796,0.1796,1,0.869524,1,6.5319,1,0.465171,1,1.52769,0.6,0.993111,1,5.32845,1,6.00321,0.05,0.1,0.153863,0.1796,0.1796,1,0.869524,1,6.5319
00_run3_0_iter-1,42,1,11.9314,1,13.0737,0.6,0.785232,0.930058,1,9.18715,1,3.06631,0.05,0.1,0.254207,0.1796,0.1796,1,6.55269,1,7.79186,1,11.9314,1,13.0737,0.6,0.930058,1,9.18715,1,3.06631,0.05,0.1,0.254207,0.1796,0.1796,1,6.55269,1,7.79186
00_run3_0_iter-1,43,1,6.58916,1,5.93374,0.6,0.459089,0.703134,1,6.96737,1,5.85332,0.05,0.1,0.24339,0.1796,0.1796,1,6.80138,1,10.6152,1,6.58916,1,5.93374,0.6,0.703134,1,6.96737,1,5.85332,0.05,0.1,0.24339,0.1796,0.1796,1,6.80138,1,10.6152
00_run3_0_iter-1,44,1,5.53107,1,4.29807,0.6,0.618612,0.614934,1,10.2433,1,2.5844,0.05,0.1,0.154503,0.1796,0.1796,1,10.3012,1,11.7967,1,5.53107,1,4.29807,0.6,0.614934,1,10.2433,1,2.5844,0.05,0.1,0.154503,0.1796,0.1796,1,10.3012,1,11.7967
00_run3_0_iter-1,45,1,2.84478,1,14.1787,0.6,0.429908,0.647073,1,9.68711,1,6.86023,0.05,0.1,0.308137,0.1796,0.1796,1,13.9251,1,14.2092,1,2.84478,1,14.1787,0.6,0.647073,1,9.68711,1,6.86023,0.05,0.1,0.308137,0.1796,0.1796,1,13.9251,1,14.2092
00_run3_0_iter-1,46,1,12.8215,1,12.2553,0.6,0.986272,0.770138,1,4.14736,1,14.4062,0.05,0.1,0.376657,0.1796,0.1796,1,14.357,1,14.2126,1,12.8215,1,12.2553,0.6,0.770138,1,4.14736,1,14.4062,0.05,0.1,0.376657,0.1796,0.1796,1,14.357,1,14.2126
00_run3_0_iter-1,47,1,3.55604,1,8.56136,0.6,0.281154,0.45042,1,6.36176,1,7.44861,0.05,0.1,0.183914,0.1796,0.1796,1,5.20963,1,12.7351,1,3.55604,1,8.56136,0.6,0.45042,1,6.36176,1,7.44861,0.05,0.1,0.183914,0.1796,0.1796,1,5.20963,1,12.7351
00_run3_0_iter-1,48,1,9.44312,1,1.33178,0.6,0.289956,0.715386,1,9.07173,1,0.450881,0.05,0.1,0.11621,0.1796,0.1796,1,1.63597,1,1.85212,1,9.44312,1,1.33178,0.6,0.715386,1,9.07173,1,0.450881,0.05,0.1,0.11621,0.1796,0.1796,1,1.63597,1,1.85212
00_run3_0_iter-1,49,1,10.7247,1,4.35748,0.6,0.516909,0.816195,1,8.28725,1,13.1642,0.05,0.1,0.387396,0.1796,0.1796,1,13.405,1,14.5959,1,10.7247,1,4.35748,0.6,0.816195,1,8.28725,1,13.1642,0.05,0.1,0.387396,0.1796,0.1796,1,13.405,1,14.5959
00_run3_0_iter-1,51,1,5.88583,1,6.58803,0.6,0.457307,0.8184,1,6.0732,1,5.64,0.05,0.1,0.154592,0.1796,0.1796,1,0.354619,1,12.9989,1,5.88583,1,6.58803,0.6,0.8184,1,6.0732,1,5.64,0.05,0.1,0.154592,0.1796,0.1796,1,0.354619,1,12.9989
00_run3_0_iter-1,52,1,7.87769,1,9.55355,0.6,0.498848,0.967378,1,5.46804,1,5.29578,0.05,0.1,0.209779,0.1796,0.1796,1,1.80087,1,5.98585,1,7.87769,1,9.55355,0.6,0.967378,1,5.46804,1,5.29578,0.05,0.1,0.209779,0.1796,0.1796,1,1.80087,1,5.98585
00_run3_0_iter-1,53,1,11.2216,1,1.72312,0.6,0.417185,0.511967,1,9.92476,1,0.376873,0.05,0.1,0.347771,0.1796,0.1796,1,13.1283,1,6.13893,1,11.2216,1,1.72312,0.6,0.511967,1,9.92476,1,0.376873,0.05,0.1,0.347771,0.1796,0.1796,1,13.1283,1,6.13893
00_run3_0_iter-1,54,1,9.38508,1,12.962,0.6,0.62252,0.865027,1,7.99445,1,3.85874,0.05,0.1,0.185594,0.1796,0.1796,1,3.32076,1,7.70274,1,9.38508,1,12.962,0.6,0.865027,1,7.99445,1,3.85874,0.05,0.1,0.185594,0.1796,0.1796,1,3.32076,1,7.70274
00_run3_0_iter-1,55,1,4.90639,1,12.7348,0.6,0.906998,0.820021,1,10.3015,1,8.74643,0.05,0.1,0.209752,0.1796,0.1796,1,14.9404,1,14.0922,1,4.90639,1,12.7348,0.6,0.820021,1,10.3015,1,8.74643,0.05,0.1,0.209752,0.1796,0.1796,1,14.9404,1,14.0922
00_run3_0_iter-1,56,1,1.51306,1,0.89434,0.6,0.447966,0.982638,1,13.4302,1,1.22977,0.05,0.1,0.100025,0.1796,0.1796,1,2.58259,1,3.2015,1,1.51306,1,0.89434,0.6,0.982638,1,13.4302,1,1.22977,0.05,0.1,0.100025,0.1796,0.1796,1,2.58259,1,3.2015
00_run3_0_iter-1,57,1,6.4377,1,5.54865,0.6,0.43337,0.730249,1,6.34025,1,5.72466,0.05,0.1,0.225183,0.1796,0.1796,1,6.59983,1,11.1202,1,6.4377,1,5.54865,0.6,0.730249,1,6.34025,1,5.72466,0.05,0.1,0.225183,0.1796,0.1796,1,6.59983,1,11.1202
00_run3_0_iter-1,58,1,12.3773,1,3.44527,0.6,0.771248,0.856996,1,2.17836,1,8.96412,0.05,0.1,0.353508,0.1796,0.1796,1,6.50379,1,3.5607,1,12.3773,1,3.44527,0.6,0.856996,1,2.17836,1,8.96412,0.05,0.1,0.353508,0.1796,0.1796,1,6.50379,1,3.5607
00_run3_0_iter-1,60,1,0.635303,1,4.29119,0.6,0.931423,0.750295,1,1.40079,1,6.39755,0.05,0.1,0.412605,0.1796,0.1796,1,14.4036,1,11.6074,1,0.635303,1,4.29119,0.6,0.750295,1,1.40079,1,6.39755,0.05,0.1,0.412605,0.1796,0.1796,1,14.4036,1,11.6074
00_run3_0_iter-1,61,1,7.06776,1,7.38015,0.6,0.364678,0.954591,1,4.35512,1,3.91917,0.05,0.1,0.245629,0.1796,0.1796,1,1.34261,1,5.42755,1,7.06776,1,7.38015,0.6,0.954591,1,4.35512,1,3.91917,0.05,0.1,0.245629,0.1796,0.1796,1,1.34261,1,5.42755
00_run3_0_iter-1,62,1,12.6189,1,10.5985,0.6,0.62804,0.676859,1,12.6537,1,2.66965,0.05,0.1,0.171388,0.1796,0.1796,1,13.3515,1,11.1788,1,12.6189,1,10.5985,0.6,0.676859,1,12.6537,1,2.66965,0.05,0.1,0.171388,0.1796,0.1796,1,13.3515,1,11.1788
00_run3_0_iter-1,63,1,14.9213,1,0.260367,0.6,0.598438,0.551909,1,5.03137,1,4.09917,0.05,0.1,0.372011,0.1796,0.1796,1,11.8826,1,14.869,1,14.9213,1,0.260367,0.6,0.551909,1,5.03137,1,4.09917,0.05,0.1,0.372011,0.1796,0.1796,1,11.8826,1,14.869
00_run3_0_iter-1,64,1,2.96324,1,9.73323,0.6,0.697886,0.487971,1,4.99555,1,10.495,0.05,0.1,0.248165,0.1796,0.1796,1,1.85347,1,14.6006,1,2.96324,1,9.73323,0.6,0.487971,1,4.99555,1,10.495,0.05,0.1,0.248165,0.1796,0.1796,1,1.85347,1,14.6006
00_run3_0_iter-1,65,1,9.61858,1,1.53087,0.6,0.104976,0.627733,1,5.906,1,7.10744,0.05,0.1,0.266276,0.1796,0.1796,1,13.2376,1,7.8825,1,9.61858,1,1.53087,0.6,0.627733,1,5.906,1,7.10744,0.05,0.1,0.266276,0.1796,0.1796,1,13.2376,1,7.8825
00_run3_0_iter-1,66,1,7.21838,1,0.766323,0.6,0.595697,0.285812,1,2.03334,1,12.4732,0.05,0.1,0.27863,0.1796,0.1796,1,11.6489,1,14.5355,1,7.21838,1,0.766323,0.6,0.285812,1,2.03334,1,12.4732,0.05,0.1,0.27863,0.1796,0.1796,1,11.6489,1,14.5355
00_run3_0_iter-1,67,1,10.0094,1,3.36799,0.6,0.527158,0.410181,1,1.5529,1,1.97987,0.05,0.1,0.330934,0.1796,0.1796,1,3.66234,1,9.55637,1,10.0094,1,3.36799,0.6,0.410181,1,1.5529,1,1.97987,0.05,0.1,0.330934,0.1796,0.1796,1,3.66234,1,9.55637
00_run3_0_iter-1,68,1,2.36459,1,6.33168,0.6,0.723392,0.928863,1,12.5984,1,12.2196,0.05,0.1,0.270779,0.1796,0.1796,1,11.7158,1,10.0733,1,2.36459,1,6.33168,0.6,0.928863,1,12.5984,1,12.2196,0.05,0.1,0.270779,0.1796,0.1796,1,11.7158,1,10.0733
00_run3_0_iter-1,71,1,11.9069,1,10.4331,0.6,0.218849,0.42961,1,3.67377,1,9.02492,0.05,0.1,0.410769,0.1796,0.1796,1,9.8958,1,13.8224,1,11.9069,1,10.4331,0.6,0.42961,1,3.67377,1,9.02492,0.05,0.1,0.410769,0.1796,0.1796,1,9.8958,1,13.8224
00_run3_0_iter-1,73,1,4.97302,1,1.05453,0.6,0.247388,0.787957,1,9.50078,1,4.66011,0.05,0.1,0.037756,0.1796,0.1796,1,10.3564,1,9.44958,1,4.97302,1,1.05453,0.6,0.787957,1,9.50078,1,4.66011,0.05,0.1,0.037756,0.1796,0.1796,1,10.3564,1,9.44958
